log_id,log_time,gateway_id,beacon_id,rssi,battery_level,x_value,y_value,z_value,rawData
5384,"2021-04-01 23:50:07",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5385,"2021-04-01 23:50:04",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5386,"2021-04-01 23:50:14",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5387,"2021-04-01 23:50:27",1,3,-70,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
5388,"2021-04-01 23:50:28",4,1,-69,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
5389,"2021-04-01 23:50:24",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5390,"2021-04-01 23:50:33",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5391,"2021-04-01 23:50:34",1,1,-54,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
5392,"2021-04-01 23:50:30",2,5,-75,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5393,"2021-04-01 23:51:22",4,1,-69,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
5394,"2021-04-01 23:51:28",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5395,"2021-04-01 23:51:28",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5396,"2021-04-01 23:51:36",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5397,"2021-04-01 23:51:34",3,1,-65,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5398,"2021-04-01 23:51:43",1,1,-54,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
5399,"2021-04-01 23:51:48",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5400,"2021-04-01 23:52:23",2,5,-64,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
5401,"2021-04-01 23:52:39",4,5,-62,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
5402,"2021-04-01 23:52:49",4,4,-74,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5403,"2021-04-01 23:52:51",1,3,-69,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5404,"2021-04-01 23:53:03",2,3,-51,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
5405,"2021-04-01 23:53:03",2,4,-55,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5406,"2021-04-01 23:53:07",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5407,"2021-04-01 23:53:11",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5408,"2021-04-01 23:53:39",2,5,-64,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
5409,"2021-04-01 23:53:43",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5410,"2021-04-01 23:54:05",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5411,"2021-04-01 23:54:07",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5412,"2021-04-01 23:54:23",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5413,"2021-04-01 23:54:43",4,5,-63,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
5414,"2021-04-01 23:54:55",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5415,"2021-04-01 23:55:05",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5416,"2021-04-01 23:55:23",2,5,-66,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
5417,"2021-04-01 23:55:43",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5418,"2021-04-01 23:55:54",4,4,-73,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5419,"2021-04-01 23:56:02",2,4,-55,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
5420,"2021-04-01 23:56:15",2,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5421,"2021-04-01 23:56:17",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5422,"2021-04-01 23:56:26",4,1,-68,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
5423,"2021-04-01 23:56:28",4,4,-73,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5424,"2021-04-01 23:56:34",1,3,-69,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
5425,"2021-04-01 23:56:36",1,1,-57,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
5426,"2021-04-01 23:56:33",3,2,-75,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
5427,"2021-04-01 23:56:34",4,3,-72,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
5428,"2021-04-01 23:56:37",1,4,-78,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
5429,"2021-04-01 23:56:43",1,2,-62,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
5430,"2021-04-01 23:56:44",2,3,-57,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
5431,"2021-04-01 23:56:45",2,4,-59,100,0.0585938,0.0078125,0.957031,0201060303E1FF1216E1FFA10364000F000200F530C3A83F23AC
5432,"2021-04-01 23:56:51",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5433,"2021-04-01 23:57:07",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5434,"2021-04-01 23:57:14",4,1,-72,100,0.046875,0,0.976562,0201060303E1FF1216E1FFA10364000C000000FA3BC3A83F23AC
5435,"2021-04-01 23:57:23",1,1,-57,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
5436,"2021-04-01 23:57:29",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5437,"2021-04-01 23:57:33",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5438,"2021-04-01 23:57:37",2,5,-66,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5439,"2021-04-01 23:57:46",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5440,"2021-04-01 23:57:58",2,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5441,"2021-04-01 23:58:38",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5442,"2021-04-01 23:58:52",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5443,"2021-04-01 23:58:50",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5444,"2021-04-01 23:59:12",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5445,"2021-04-01 23:59:18",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5446,"2021-04-01 23:59:32",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5447,"2021-04-01 23:59:36",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5448,"2021-04-01 23:59:46",2,5,-67,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5449,"2021-04-01 23:59:48",4,5,-62,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
5450,"2021-04-01 23:59:53",2,1,-69,100,0.046875,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000CFFFE00F83BC3A83F23AC
5451,"2021-04-01 23:59:56",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5452,"2021-04-01 23:59:57",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5453,"2021-04-01 23:59:56",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5454,"2021-04-02 00:00:22",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5455,"2021-04-02 00:00:24",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5456,"2021-04-02 00:00:36",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5457,"2021-04-02 00:00:34",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5458,"2021-04-02 00:00:36",4,3,-73,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
5459,"2021-04-02 00:00:42",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5460,"2021-04-02 00:00:54",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5461,"2021-04-02 00:01:02",4,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5462,"2021-04-02 00:01:06",4,3,-73,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5463,"2021-04-02 00:01:08",2,5,-61,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5464,"2021-04-02 00:01:14",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5465,"2021-04-02 00:01:32",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5466,"2021-04-02 00:02:06",2,5,-66,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5467,"2021-04-02 00:02:22",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5468,"2021-04-02 00:02:24",4,3,-73,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5469,"2021-04-02 00:02:30",2,3,-53,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5470,"2021-04-02 00:02:56",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5471,"2021-04-02 00:03:02",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5472,"2021-04-02 00:03:22",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5473,"2021-04-02 00:03:25",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5474,"2021-04-02 00:03:34",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5475,"2021-04-02 00:03:35",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5476,"2021-04-02 00:03:55",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5477,"2021-04-02 00:03:59",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5478,"2021-04-02 00:03:57",3,2,-75,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
5479,"2021-04-02 00:04:01",2,5,-63,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
5480,"2021-04-02 00:04:05",1,2,-59,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
5481,"2021-04-02 00:04:07",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5482,"2021-04-02 00:04:19",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5483,"2021-04-02 00:04:23",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5484,"2021-04-02 00:04:29",2,5,-66,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
5485,"2021-04-02 00:04:37",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5486,"2021-04-02 00:04:57",4,3,-72,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5487,"2021-04-02 00:05:01",2,3,-52,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5488,"2021-04-02 00:05:17",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5489,"2021-04-02 00:05:23",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5490,"2021-04-02 00:05:37",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5491,"2021-04-02 00:05:43",4,5,-62,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
5492,"2021-04-02 00:05:49",2,5,-64,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
5493,"2021-04-02 00:05:55",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5494,"2021-04-02 00:06:03",1,3,-71,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
5495,"2021-04-02 00:06:09",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5496,"2021-04-02 00:06:21",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5497,"2021-04-02 00:06:27",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5498,"2021-04-02 00:06:41",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5499,"2021-04-02 00:06:49",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5500,"2021-04-02 00:07:05",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5501,"2021-04-02 00:07:07",4,5,-67,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5502,"2021-04-02 00:07:14",4,4,-73,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5503,"2021-04-02 00:07:24",2,4,-54,100,0.0585938,0.0078125,0.9375,0201060303E1FF1216E1FFA10364000F000200F030C3A83F23AC
5504,"2021-04-02 00:07:39",4,3,-72,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5505,"2021-04-02 00:07:43",2,5,-63,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
5506,"2021-04-02 00:07:45",2,3,-47,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5507,"2021-04-02 00:07:53",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5508,"2021-04-02 00:08:09",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5509,"2021-04-02 00:08:13",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5510,"2021-04-02 00:08:23",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5511,"2021-04-02 00:08:33",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5512,"2021-04-02 00:08:57",2,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5513,"2021-04-02 00:09:06",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5514,"2021-04-02 00:09:15",4,1,-70,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
5515,"2021-04-02 00:09:23",1,1,-57,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5516,"2021-04-02 00:09:27",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5517,"2021-04-02 00:09:46",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5518,"2021-04-02 00:09:58",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5519,"2021-04-02 00:09:56",4,5,-62,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
5520,"2021-04-02 00:10:12",2,5,-64,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
5521,"2021-04-02 00:11:03",4,1,-67,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5522,"2021-04-02 00:11:06",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5523,"2021-04-02 00:11:09",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5524,"2021-04-02 00:11:14",1,3,-69,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
5525,"2021-04-02 00:11:20",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5526,"2021-04-02 00:12:06",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5527,"2021-04-02 00:12:34",4,1,-68,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5528,"2021-04-02 00:12:46",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5529,"2021-04-02 00:13:02",4,4,-73,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5530,"2021-04-02 00:13:18",2,4,-55,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5531,"2021-04-02 00:13:20",3,2,-74,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
5532,"2021-04-02 00:13:30",1,2,-59,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
5533,"2021-04-02 00:13:36",4,5,-61,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5534,"2021-04-02 00:13:42",2,5,-64,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
5535,"2021-04-02 00:15:03",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5536,"2021-04-02 00:15:19",2,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5537,"2021-04-02 00:15:29",4,1,-69,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5538,"2021-04-02 00:15:37",1,1,-54,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
5539,"2021-04-02 00:15:37",4,5,-62,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
5540,"2021-04-02 00:15:46",4,3,-73,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5541,"2021-04-02 00:15:56",2,3,-55,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5542,"2021-04-02 00:15:57",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5543,"2021-04-02 00:15:57",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5544,"2021-04-02 00:16:00",4,3,-71,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5545,"2021-04-02 00:16:10",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5546,"2021-04-02 00:16:35",2,5,-64,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
5547,"2021-04-02 00:16:35",4,5,-64,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
5548,"2021-04-02 00:16:43",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5549,"2021-04-02 00:17:05",4,3,-73,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
5550,"2021-04-02 00:17:11",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5551,"2021-04-02 00:17:15",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
5552,"2021-04-02 00:17:23",2,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5553,"2021-04-02 00:17:21",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5554,"2021-04-02 00:17:26",4,1,-69,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
5555,"2021-04-02 00:17:33",2,5,-63,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
5556,"2021-04-02 00:17:34",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5557,"2021-04-02 00:17:38",4,4,-74,100,0.0585938,0.0078125,0.9375,0201060303E1FF1216E1FFA10364000F000200F030C3A83F23AC
5558,"2021-04-02 00:17:42",4,1,-69,100,0.046875,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000CFFFE00F83BC3A83F23AC
5559,"2021-04-02 00:17:43",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
5560,"2021-04-02 00:17:46",2,4,-55,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
5561,"2021-04-02 00:17:46",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5562,"2021-04-02 00:17:47",2,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5563,"2021-04-02 00:17:51",4,5,-64,100,0.046875,-0.0195312,0.988281,0201060303E1FF1216E1FFA10364000CFFFB00FD37C3A83F23AC
5564,"2021-04-02 00:18:01",2,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5565,"2021-04-02 00:18:08",4,1,-69,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5566,"2021-04-02 00:18:14",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
5567,"2021-04-02 00:18:15",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5568,"2021-04-02 00:18:33",2,5,-66,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
5569,"2021-04-02 00:18:37",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
5570,"2021-04-02 00:19:15",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
